Step_Size, Pi_Approx
0.000010000000000, 3.141592653598162
0.000001000000000, 3.141592653589764
0.000000100000000, 3.141592653589731
0.000100000000000, 3.141592654423134
0.001000000000000, 3.141592736923123
0.010000000000000, 3.141600986923125
0.100000000000000, 3.142425985001099
1.000000000000000, 3.200000000000000
